order_id,order_date,order_customer,item_category,item_vendor,order_item,order_price,order_qty,delivery_date,delivery_address
PO-1710,2022-05-25,Patricia Cowan,光電產品,Sony Semiconductor,"IMX307LQD/LQR,  IMX335LLN/LQN, IMX412-AACK, IMX323LQN",123.9,1594,2022-06-20,"17027 Jessica Mills Apt. 048
East Jameschester, AR 99422"
PO-1711,2021-09-29,Richard Wallace,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2634,2021-11-29,"2462 Johnson Island Apt. 184
Tylerberg, KS 48054"
PO-1712,2021-10-12,Christopher Rios,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1789,2021-11-01,"32666 Gilmore Plaza
East Roberto, VT 61322"
PO-1713,2022-01-16,John Stewart,類比-IC,MinebeaMitsumi,PST8xxx,295.05,1206,2022-06-09,"16949 Nicole Plains Apt. 726
Bakerland, DC 06070"
PO-1714,2022-05-19,Robert Cordova,非光學傳感器,TDK InvenSense,ICM-42688-P,236.25,1013,2022-06-18,"5646 Henderson Cove
Lake Katherine, AL 71317"
PO-1715,2022-05-16,Daniel Roman,記憶體,STMicroelectronics,Memories,297.15000000000003,2719,2022-06-19,"820 Howard Spring
Port David, AL 31386"
PO-1716,2022-05-01,Kristina Ochoa,積體電路-IC,Skyworks,Si539x,262.5,1606,2022-06-10,"0155 Duncan Keys Apt. 189
North Benjamin, MI 65241"
PO-1717,2022-02-17,Victoria Miller,測試及測量,Rohde & Schwarz,NGP800,138.6,2511,2022-03-30,"767 Miller Gateway Suite 993
New Nicole, CA 52560"
PO-1718,2021-04-16,Patrick Mclean,類比-IC,Celeno,CL8060,120.75,1484,2021-11-11,"393 Anthony Creek
Lake Christianside, PA 84876"
PO-1719,2022-04-01,Amy Lowe,微型組件,Marvell,Prestera Ethernet Switch Family,180.6,1885,2022-05-17,"840 Erin Oval
Oliviaview, MT 22585"
PO-1720,2021-06-27,Sean Santos,類比-IC,Monolithic Power Systems,MP26085,66.15,1638,2021-08-28,"050 Yang Stream Apt. 143
North Mollyfurt, HI 14740"
PO-1721,2021-04-22,Mary Livingston,積體電路-IC,Lattice,實現可編程系統控制的硬體安全方案,127.05000000000001,2283,2022-02-20,"116 Greer Branch
Lake Samuel, UT 92156"
PO-1722,2021-06-26,George Fernandez,嵌入式模組,Silicon Labs,BGX13S22GA,150.15,2520,2021-10-31,"11646 Mary Islands
South Brandon, WV 55110"
PO-1723,2021-08-19,Erica Thompson,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,2735,2021-10-14,"88063 Estrada Estate
Robertsport, AL 83423"
PO-1724,2022-02-21,William French,光電產品,Sony Semiconductor,ISX019,63.0,1827,2022-02-25,"82377 Lee Vista Apt. 276
West James, OR 21577"
PO-1725,2022-03-17,Jason Macias,類比-IC,Silicon Labs,MCU+BLE,110.25,1247,2022-03-25,"USCGC Simmons
FPO AP 54863"
PO-1726,2021-10-31,Brian Wright,嵌入式模組,USI,WM-N-BM-30,51.45,2878,2022-02-01,"4273 Janice Extension
Meghanview, DE 89187"
PO-1727,2021-05-14,Patricia Davis,類比-IC,Celeno,CL8046,74.55,1153,2021-09-20,"54994 Johnson Plaza
Jacksonbury, ND 40183"
PO-1728,2022-03-03,Miranda Brown,嵌入式模組,Thales,ELS31,180.6,1406,2022-04-07,"9346 Grant Road Apt. 857
East Danielbury, NH 39558"
PO-1729,2022-02-25,Angela Keith,積體電路-IC,Skyworks,Si5391,250.95000000000002,1692,2022-04-26,"PSC 8253, Box 5655
APO AE 29665"
PO-1730,2021-05-14,Kelly Church,微型組件,FocalTech,"FT9371, FT9362",164.85,2198,2021-05-17,"33569 Brendan Points
Jameschester, ND 33590"
PO-1731,2022-02-14,Betty Henry,測試及測量,Rohde & Schwarz,RTM3000,156.45000000000002,1566,2022-03-07,"6630 Jarvis Port
South Travis, NH 75153"
PO-1732,2021-04-04,Tammy Robinson,機電產品,xMEMS Labs,Montara Series,206.85000000000002,1564,2022-04-13,"79255 James Ridges Apt. 947
Port Brandon, OR 43755"
PO-1733,2021-09-09,Carrie Alvarez,微型組件,FocalTech,Smart Phone Application,114.45,2744,2022-02-17,"PSC 9382, Box 7542
APO AE 63395"
PO-1734,2021-09-30,Annette Montgomery,類比-IC,Power Integrations,InnoSwitch3-Pro,161.70000000000002,2875,2022-04-13,"9002 Woods Landing
West Danielton, CA 68231"
PO-1735,2021-11-28,Alicia Fisher,光電產品,Prophesee,PPS3MVCD,290.85,1795,2022-02-27,"Unit 6104 Box 2170
DPO AP 21910"
PO-1736,2021-12-17,Vanessa Dixon,積體電路-IC,Terminus,FE1.1,246.75,1263,2022-03-26,"013 Matthew Court Apt. 013
New Michelleville, DC 14177"
PO-1737,2021-04-21,John Fields,積體電路-IC,STMicroelectronics,MP23ABS1,78.75,1418,2021-12-27,"14434 Jesse Plaza Suite 404
Chandlermouth, KS 83951"
PO-1738,2021-05-18,Tamara Juarez,非光學傳感器,ams OSRAM,AS7026,102.9,2336,2022-04-13,"062 Perez Hollow
North Meganbury, WI 06264"
PO-1739,2021-09-08,Brenda Donovan,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,2952,2021-09-25,"PSC 6374, Box 1638
APO AE 99796"
PO-1740,2021-12-04,Scott Sosa,類比-IC,ROHM,Linear Regulators,89.25,1505,2022-04-22,"05494 Patterson Knolls Apt. 470
North Charles, MD 41506"
PO-1741,2021-08-09,Nicholas Bruce,離散式元件,Littelfuse,AXGD Series,213.15,1531,2021-10-26,"1396 Huerta Hollow
Jonesside, CO 70828"
PO-1742,2021-08-10,Patrick Hansen,測試及測量,Rohde & Schwarz,EMC-SET EMC Precompliance Set,240.45000000000002,1217,2022-06-16,"806 Jessica Trafficway Suite 276
Whiteshire, OR 89188"
PO-1743,2021-10-10,Anita Wong,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,1181,2022-01-28,"90209 Chapman Ports Suite 442
North Kimberly, IN 84691"
PO-1744,2021-10-01,Jeffrey Mills,光電產品,LUXSHARE ICT,"SFP,QSFP,OSFP",236.25,1549,2022-04-14,"9801 Ellis Corners
Jaclynfurt, WV 37502"
PO-1745,2021-08-25,Mark Matthews,嵌入式模組,ROHM,BSMXXXX series,264.6,2241,2022-06-04,"8631 Douglas Locks Apt. 434
East David, AR 26080"
PO-1746,2021-12-28,Jennifer Lopez,嵌入式模組,Thales,EXS82-W,160.65,2547,2022-06-01,"5738 Garrett Shoals Apt. 386
Trevormouth, NE 22570"
PO-1747,2022-05-12,Stephanie Thompson,電池,GP,AA & AAA $ SC  cell,113.4,2884,2022-06-02,"5958 Ewing Rue Apt. 897
Port Robert, NE 29235"
PO-1748,2021-12-13,Jennifer Ford,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,2304,2022-06-09,"58168 Gibson Estate
Turnermouth, GA 62153"
PO-1749,2022-05-14,Gary Johnson,機電產品,Knowles,IA611,211.05,2855,2022-06-27,"991 Joshua Garden Suite 479
Edwardsland, GA 06570"
PO-1750,2021-09-08,Charles Fuller,嵌入式模組,poLight,TLens Silver,240.45000000000002,1670,2022-06-28,"115 Bryan Cliff Suite 485
North Willieville, CT 06038"
PO-1751,2022-01-13,Keith Smith,光電產品,ams OSRAM,TCS3430,100.80000000000001,2212,2022-05-18,"6767 Tiffany Plaza
North Maria, AR 12762"
PO-1752,2021-04-17,Heather Brown,微型組件,Synaptics,CX31988,134.4,2822,2022-02-24,"USNS Rodriguez
FPO AA 80211"
PO-1753,2021-05-23,Brandon Watts,類比-IC,Celeno,CL8040,30.450000000000003,1248,2022-04-05,"23443 Hoffman Shores Apt. 639
Randallshire, DC 26996"
PO-1754,2021-11-12,Stanley Khan,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,1752,2022-02-13,"4790 Lane Walks Apt. 929
North Harold, VT 10298"
PO-1755,2022-01-28,Michael Garcia,軟體類,Cyberlink,000,52.5,1227,2022-06-24,"525 Brad Shores
West Jacquelineville, FL 23455"
PO-1756,2021-12-11,Dylan Cochran,微型組件,Marvell,CNF95XX,142.8,2377,2022-06-25,"2222 Gray Plains
Courtneyberg, NH 50539"
PO-1757,2021-06-04,Michael Hart,軟體類,Cyberlink,000,52.5,1712,2022-06-22,"497 Murphy Underpass
Cookport, OR 72084"
PO-1758,2021-07-08,Rickey Hicks,積體電路-IC,Lattice,LCMXO2-4000HC-4BG256I,12.600000000000001,1493,2022-04-29,"6506 Beverly Stream Suite 221
New James, AR 00546"
PO-1759,2021-08-08,David Simon,類比-IC,STMicroelectronics,Automotive Analog and Power,259.35,2968,2022-02-21,"86823 Avery Roads Suite 898
Carriefurt, OR 40578"
PO-1760,2022-04-04,Timothy Parker,非光學傳感器,ams OSRAM,AS7038RB,97.65,2869,2022-06-18,"PSC 4144, Box 8637
APO AE 85406"
PO-1761,2022-03-24,Mary Oconnor,離散式元件,Orientalsemi,SFG10R10xF,148.05,2091,2022-06-02,"823 David Mountain
Port Sarah, NJ 18164"
PO-1762,2022-04-18,Valerie Johnston,類比-IC,Power Integrations,InnoSwitch3-Pro,161.70000000000002,2869,2022-06-01,"294 Hodges Street Apt. 414
Weberview, UT 25220"
PO-1763,2021-04-10,Mrs. Christina Mcdonald,類比-IC,Celeno,CL8046,74.55,2940,2022-03-06,"4658 Lewis Brooks Suite 711
West Yolanda, TX 59083"
PO-1764,2021-12-26,Robert Andrews,類比-IC,STMicroelectronics,BlueNRG-1,142.8,2592,2022-01-07,"7830 Kirk Island Apt. 549
South Lance, CA 31712"
PO-1765,2021-06-02,Katherine Young,類比-IC,Monolithic Power Systems,HR 1203,101.85000000000001,2151,2022-01-07,"0559 Rivera Cove Apt. 066
West Amyview, MD 03892"
PO-1766,2021-10-19,Patricia Lee,嵌入式模組,Thales,PLS8,64.05,1944,2021-10-30,"8921 Brenda Lane
South Huntertown, AK 11718"
PO-1767,2021-06-29,Ronald Baxter,積體電路-IC,Lattice,MachXO2,214.20000000000002,1179,2022-02-15,"742 Matthew Extension Apt. 353
West Teresa, TN 58378"
PO-1768,2021-12-13,Allen Ramsey,非光學傳感器,Sentons,SNT8XXX,106.05000000000001,2201,2022-06-08,"40484 Atkinson Cape Apt. 696
Lake Melaniechester, TX 17079"
PO-1769,2021-10-08,Deanna Rose,嵌入式模組,ROHM,BSMXXXX series,264.6,2641,2021-12-10,"68232 Megan Corner
Port Jessetown, CT 95814"
PO-1770,2021-11-02,Whitney Perez,微型組件,Credo,CFD60801,171.15,2467,2022-04-11,"3744 Bell Glens Apt. 689
North Robertoview, VA 60684"
PO-1771,2021-10-29,Blake Garcia,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,1520,2022-06-18,"4971 Christopher Gateway
South Alyssa, TN 62743"
PO-1772,2022-05-15,Mason Goodman,微型組件,Marvell,ARMADA 8K Family,277.2,2390,2022-06-04,"068 Sierra Harbors
Jerryport, AR 99602"
PO-1773,2021-07-20,Antonio Ware,類比-IC,Torex Semiconductor,XC6222,106.05000000000001,1999,2021-08-17,"755 Walker Path Suite 511
New Christina, KY 27583"
PO-1774,2022-01-09,Bobby Jackson,連接器,Credo,Bald Eagle Retimer,163.8,2958,2022-06-16,"3489 Crystal Canyon Apt. 597
South Abigail, MA 31075"
PO-1775,2021-07-16,Scott Casey,光電產品,ams OSRAM,BIDOS® Family,274.05,1417,2022-03-16,"Unit 0399 Box 0958
DPO AA 93837"
PO-1776,2022-03-22,Danielle Mcdonald DVM,離散式元件,ROHM,SMF20VTR,244.65,1347,2022-06-28,"7760 Linda Brook Apt. 141
Evansborough, IA 87729"
PO-1777,2021-04-09,Samuel Garcia,測試及測量,Rohde & Schwarz,RTM3000,156.45000000000002,2540,2022-06-17,"PSC 7774, Box 7027
APO AP 21833"
PO-1778,2021-09-23,Jason Wallace,記憶體,Western Digital (SanDisk),X600,109.2,2670,2022-04-09,"65195 Cobb Passage
East Sherrifurt, NE 95082"
PO-1779,2021-10-23,Emily Wong,類比-IC,STMicroelectronics,LD39130S,288.75,2959,2021-10-31,"93583 Shawn Crest Suite 094
West Loriport, OR 61732"
PO-1780,2021-09-17,Calvin Williams,類比-IC,Luxtera,LUX62608 OptoPHYs™,218.4,2946,2022-03-02,"48567 Johnson Glens
Harveyfort, IA 32038"
PO-1781,2021-08-17,Molly Moody,嵌入式模組,Thales,ELS31,180.6,2771,2022-02-27,"0767 Wilkinson Corner
Lucasburgh, GA 34111"
PO-1782,2022-03-14,Gina Lopez,嵌入式模組,Silicon Labs,Giant Gecko GG11 Series 1,237.3,1045,2022-06-07,"49185 Misty Courts
Chenborough, LA 30400"
PO-1783,2022-01-02,Reginald Ward PhD,類比-IC,Monolithic Power Systems,MP2330C,157.5,2979,2022-03-24,"USS Hernandez
FPO AP 85960"
PO-1784,2022-05-22,Ashley Bauer,光電產品,ams OSRAM,TCS3430,100.80000000000001,1634,2022-05-28,"63879 William Key Suite 277
Sandratown, NJ 53868"
PO-1785,2022-01-03,Mary Hernandez,電池,GP,Mini-Lithium Series,236.25,1408,2022-03-28,"194 Fuentes Villages Suite 137
Kristinfurt, NY 72812"
PO-1786,2022-02-07,Jordan Thomas,非光學傳感器,STMicroelectronics,LIS25BA,51.45,1552,2022-02-26,"3862 Medina Crossroad
Johnstonhaven, MO 95784"
PO-1787,2021-07-31,Deborah Briggs,機電產品,TDK InvenSense,T3903,96.60000000000001,1681,2022-06-23,"1111 Danielle Village
New Ricky, IA 25486"
PO-1788,2021-07-15,Danielle Velazquez,類比-IC,Monolithic Power Systems,MP2965,259.35,1528,2022-01-05,"PSC 3761, Box 6220
APO AP 76183"
PO-1789,2022-02-10,Yolanda Black,嵌入式模組,Silicon Labs,Giant Gecko GG11 Series 1,237.3,2361,2022-04-25,"631 Snyder Ports Suite 746
East Jadehaven, MT 78784"
PO-1790,2021-07-14,Charlene Dean,嵌入式模組,Thales,ELS61,238.35000000000002,1658,2022-03-31,"20950 Montoya Spring Suite 583
North Danielle, MO 09404"
PO-1791,2021-11-12,Benjamin Williams,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,1004,2022-03-18,"08359 Jason Knoll
Newtonside, CA 81779"
PO-1792,2021-05-04,Jacob Dean,類比-IC,ROHM,Linear Regulators,89.25,1771,2022-01-29,"40695 Trevor Ridges
Jaclynstad, RI 71107"
PO-1793,2021-06-24,James Henry DDS,離散式元件,ROHM,CDZCV6.8B,165.9,2121,2022-04-07,"47453 Saunders Crest
Joshuaport, MT 84292"
PO-1794,2021-10-05,Dustin Stephens,電池,GP,CR123A,238.35000000000002,1357,2021-11-27,"1238 Reyes Garden
Jenniferfort, PA 16103"
PO-1795,2021-07-18,Rebecca Jones,非光學傳感器,Silicon Labs,Si1143/44,204.75,1725,2021-12-25,"45127 Frank Squares
South Danielleburgh, NV 43585"
PO-1796,2021-11-09,David Olson,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2546,2022-03-12,"04336 Tonya Loop Apt. 861
Underwoodshire, NH 45811"
PO-1797,2021-07-18,Emily French,離散式元件,ROHM,VS5V0BC1ES,18.900000000000002,1172,2021-12-03,"25467 Allen Points
Leahton, MA 67776"
PO-1798,2022-04-07,Hayley Brandt,微型組件,STMicroelectronics,STM32WB,158.55,2824,2022-04-19,"891 Hale Knoll
South Heather, GA 30522"
PO-1799,2022-01-31,Dr. Brandon Lewis DDS,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,2138,2022-06-12,"0210 Bell Fort
Perryview, DC 34348"
PO-1800,2022-03-03,Deborah West,離散式元件,KEC,2N3904,257.25,2558,2022-04-13,"315 Joshua Loop Apt. 292
North Michael, RI 94913"
PO-1801,2022-01-22,Brian Adams,嵌入式模組,Thales,ELS61,238.35000000000002,2534,2022-06-16,"4091 Hancock Forest
Brianhaven, CT 72585"
PO-1802,2022-01-03,Rachel Walls,記憶體,CXMT,DDR4,283.5,1418,2022-06-15,"USNS Fisher
FPO AE 23595"
PO-1803,2021-09-05,John Burns,積體電路-IC,Lattice,實現可編程系統控制的硬體安全方案,127.05000000000001,1663,2021-10-31,"984 Andrea Lodge Apt. 931
West Ashley, MA 16520"
PO-1804,2021-07-19,Daisy Garcia,測試及測量,Rohde & Schwarz,QAR-K,110.25,1460,2022-03-05,"425 Everett Trace
South Jesseshire, CT 41080"
PO-1805,2022-04-14,Ruben Wheeler,類比-IC,AXElite,AX3112,283.5,2036,2022-05-24,"52798 Case Village
Alyssamouth, TX 33768"
PO-1806,2022-05-09,Robert Shah,微型組件,Synaptics,CX20921,36.75,1937,2022-05-29,"82090 Soto Creek Suite 554
Rhondaton, OH 61680"
PO-1807,2021-09-13,Theresa Morrison,嵌入式模組,ELATEC,TWN4 Family (HF and LF),54.6,1002,2021-10-13,"782 Johnny Falls
Thompsonville, VT 10031"
PO-1808,2021-09-08,Scott Smith,類比-IC,Silicon Labs,EFR32BG24,160.65,1631,2021-10-04,"1328 Gavin Corners
North Hunterstad, TN 20174"
PO-1809,2021-11-12,Michael Chapman,電池,GP,Mini-Lithium Series,236.25,2940,2021-12-17,"468 Dominic Plains Apt. 570
Sarabury, WY 85416"
PO-1810,2022-02-11,Mr. John Williams,嵌入式模組,USI,WM-BN-BM26_A,18.900000000000002,2615,2022-05-13,"388 Porter Knolls
North Christopherhaven, DE 77342"
PO-1811,2022-03-18,Veronica Taylor,類比-IC,MinebeaMitsumi,PST8xxx,295.05,2486,2022-06-01,"11857 Hill Mission
New Roberttown, GA 80176"
PO-1812,2022-04-26,Jonathan Cooley,非光學傳感器,Sony Semiconductor,CXD5605,70.35000000000001,2119,2022-05-07,"242 Robert Alley Suite 848
Lake Stephanieshire, VA 04539"
PO-1813,2021-08-17,Mr. Benjamin Gregory DDS,非光學傳感器,STMicroelectronics,LSM303AH,151.20000000000002,2336,2022-03-31,"USNS Cortez
FPO AE 54270"
PO-1814,2021-12-08,Samuel Cox,嵌入式模組,Summit Wireless,LG Innotek (LGIT) WiSA Wireless Audio Tx Dongle,19.95,2384,2022-05-23,"431 Price Walk
North Shawnberg, WA 34289"
PO-1815,2022-02-10,Jerry Ward,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2634,2022-04-27,"20453 Allen Prairie
West Jennifer, VA 65151"
PO-1816,2022-01-22,Thomas Lopez,光電產品,Prophesee,PPS3MVCD,290.85,1298,2022-02-06,"549 Terry Gateway Suite 931
Port Joseph, VA 47157"
PO-1817,2021-05-16,Lindsey Rose,非光學傳感器,TDK InvenSense,ICM20602,14.700000000000001,1752,2021-08-16,"2518 Burns Extensions
Lake Shannonhaven, VT 49272"
PO-1818,2021-06-28,Phillip Mercer,類比-IC,Littelfuse,SZ1SMB Series,218.4,2363,2021-12-11,"079 Moon Creek
Joshualand, NM 13241"
PO-1819,2021-06-18,Cheryl Brown,嵌入式模組,Hannstar,HSD050GDW1-B00-P,50.400000000000006,2375,2022-05-10,"190 Wendy Garden
East Margaret, WY 85636"
PO-1820,2021-11-22,Mark Wells,類比-IC,STMicroelectronics,BlueNRG-1,142.8,2706,2022-06-15,"080 Christopher Field Apt. 380
Lake Cindy, AZ 16823"
PO-1821,2021-06-09,Joseph Pena,電池,GP,CR123A,238.35000000000002,1895,2021-11-27,"16046 Roberts Trace Suite 615
New John, MI 09651"
PO-1822,2021-11-28,Whitney Frazier,類比-IC,Marvell,88E2010,18.900000000000002,2874,2022-01-07,"8068 Anna Canyon
Rushton, MO 27770"
PO-1823,2022-03-04,Larry Curry,非光學傳感器,ams OSRAM,AS7026,102.9,1198,2022-05-10,"250 Romero Point
Robinsonburgh, VA 01885"
PO-1824,2021-08-02,Bobby Schroeder,類比-IC,Marvell,88E2010,18.900000000000002,2455,2021-10-23,"9354 Leon Crescent Apt. 660
Medinafurt, NH 56622"
PO-1825,2022-04-28,Kristina Wright,類比-IC,Celeno,CL8040,30.450000000000003,1116,2022-05-18,"769 Jeanette Grove
Robertberg, MA 47634"
PO-1826,2021-06-16,Adam Barber,離散式元件,Littelfuse,LSIC1MO120E0080,201.60000000000002,1120,2021-09-05,"36881 Ryan Underpass Suite 743
North Sarahtown, TX 90774"
PO-1827,2021-06-01,Stephen Howell,電池,GP,GP Supercell Carbon Zinc AA,122.85000000000001,2513,2021-06-29,"437 Phillips Wells
Rivasshire, HI 50566"
PO-1828,2021-07-02,Jacob Garcia,類比-IC,STMicroelectronics,ST25 NFC,288.75,1873,2021-09-05,"8412 Jonathan Ridge Suite 626
Amyshire, OH 48499"
PO-1829,2022-03-25,Caleb James,類比-IC,Silicon Labs,MCU+BLE,110.25,2622,2022-04-26,"002 Williams Glen
Penaborough, NJ 87419"
PO-1830,2022-02-28,Mark Bowman,非光學傳感器,STMicroelectronics,LIS2MDL,240.45000000000002,1409,2022-05-17,"4165 William Center Suite 519
Leestad, IA 41735"
PO-1831,2021-09-08,Laura Rose,被動元件,Skyworks,Si54x Ultra Series™,211.05,1334,2022-03-06,"14858 Brown Fords Apt. 905
South Michael, OH 54583"
PO-1832,2021-09-03,Jessica Marks,微型組件,STMicroelectronics,STA1095,14.700000000000001,2509,2022-06-17,"96619 Johnson Roads Suite 103
Robertsmouth, HI 50283"
PO-1833,2022-05-12,Alexandra Ramirez,嵌入式模組,Silicon Labs,EFR32ZG,286.65000000000003,1657,2022-05-30,"47206 Donald Manors
Freemanmouth, HI 66703"
PO-1834,2022-01-11,Morgan Austin,光電產品,ams OSRAM,Photodiode & Phototransistor,28.35,2571,2022-02-01,"774 Carmen Stream
Newmanfurt, VA 16652"
PO-1835,2021-11-29,Manuel Murray,光電產品,ams OSRAM,BIDOS® Family,274.05,1128,2022-07-01,"1106 Green Hollow Suite 217
Ramosshire, DE 70074"
PO-1836,2022-02-08,Peter Eaton,機電產品,Knowles,SPH1644LM4H-1,158.55,1578,2022-04-15,"10945 Warren Mills
Marthaside, ME 60302"
PO-1837,2021-04-13,Victor Walker,離散式元件,KEC,KMA2D4P20SA,227.85000000000002,1247,2022-01-17,"USCGC Chapman
FPO AE 96592"
PO-1838,2021-05-05,James Reed,類比-IC,STMicroelectronics,STSPIN240,91.35000000000001,1909,2022-04-04,"0497 Johnson Pines Apt. 574
North Gina, TX 74706"
PO-1839,2021-12-19,Cindy Vasquez,嵌入式模組,Innolux,N116BCA,278.25,2067,2022-06-18,"3075 Patrick Walk
Port Joseph, MN 17558"
PO-1840,2021-05-02,Scott Harris,類比-IC,MinebeaMitsumi,PST8xxx,295.05,1210,2021-10-14,"608 Gates Isle
Jonathanborough, MO 89906"
PO-1841,2021-09-10,Carol Rocha,離散式元件,Littelfuse,AXGD Series,213.15,1231,2022-04-08,"Unit 5777 Box 4378
DPO AP 85292"
PO-1842,2021-09-13,Kyle Garrett,微型組件,FocalTech,Smart Phone Application,114.45,2686,2022-02-09,"8534 Thomas Rapids Suite 001
Christopherville, AK 81846"
PO-1843,2022-05-08,Brandy Horton,類比-IC,STMicroelectronics,ST25 NFC,288.75,2916,2022-06-17,"06779 Nelson Roads
North Frankview, TX 89559"
PO-1844,2021-07-15,Lisa Lambert,嵌入式模組,Taoglas,EDGE,107.10000000000001,1976,2021-09-06,"14915 Julie Walks Suite 644
New Ginafort, AL 53861"
PO-1845,2022-05-01,Joseph Chapman,微型組件,STMicroelectronics,STM32F446ZC,255.15,1286,2022-05-05,"1013 William Forges
Port Renee, AK 29753"
PO-1846,2021-04-10,Cynthia Hughes,離散式元件,ROHM,CDZCV6.8B,165.9,2374,2021-11-09,"PSC 3904, Box 9501
APO AE 48510"
PO-1847,2021-04-06,Mr. Mike Zavala,類比-IC,ROHM,BD6586MUV,309.75,2761,2021-10-30,"8678 Carolyn View Suite 448
East Masonborough, CT 75703"
PO-1848,2022-02-19,Christopher Clayton,類比-IC,Celeno,CL8046,74.55,1836,2022-03-29,"32950 Edwards Estate Apt. 460
Turnerberg, ME 65438"
PO-1849,2021-07-09,Kimberly Leach,非光學傳感器,STMicroelectronics,LIS2DH12,305.55,2926,2021-12-26,"517 Torres Estate Suite 588
Wilsonside, CT 60711"
PO-1850,2021-04-05,Donna Gomez,光電產品,Sony Semiconductor,"ISX019, IMX290, IMX224, IMX390, IMX490",292.95,1945,2021-09-03,"920 Lisa Wall Apt. 617
Brandyshire, AZ 07214"
PO-1851,2021-05-21,Loretta Johnson,積體電路-IC,MegaChips,STDP4300,55.650000000000006,2692,2022-06-25,"648 Shane Forge
Jeffreychester, LA 85760"
PO-1852,2021-09-11,Kathryn Boyd,離散式元件,KEC,MBRD10U200CT,124.95,1855,2022-04-21,"899 Paul Lane Suite 612
Port Brianfurt, NH 29496"
PO-1853,2021-10-30,Brent Ford,非光學傳感器,STMicroelectronics,LIS2DH12,305.55,1368,2022-02-24,"USCGC Black
FPO AE 36588"
PO-1854,2021-05-20,Sandra Walker,類比-IC,Monolithic Power Systems,MPQ4214,170.1,2023,2021-09-13,"1214 Hopkins Locks
East Nathanielfort, CT 85687"
PO-1855,2022-01-07,Michael George,微型組件,STMicroelectronics,STM32WB,158.55,1391,2022-05-14,"399 Mccarthy Common
Whiteville, TX 86506"
PO-1856,2021-11-05,Brian Hernandez,類比-IC,Monolithic Power Systems,MPQ4214,170.1,1481,2022-04-02,"1041 Alan Fall Apt. 192
Port Steventon, AZ 43704"
PO-1857,2021-07-26,Veronica Parsons,測試及測量,Rohde & Schwarz,HMC8015,19.95,2650,2021-08-27,"033 Jackson Via
South Krystal, NC 37295"
PO-1858,2022-05-13,Kevin Ryan,類比-IC,Monolithic Power Systems,MP175,235.20000000000002,2305,2022-06-28,"39608 Lewis Keys
Douglasport, OH 06825"
